"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,115083,330.953034,12.329538,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,55.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,63.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,425.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1371.600000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4128.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,20576.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28798.387200,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,52608.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,126186,296.068597,9.739944,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,54.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,63.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,419.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1348.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3736.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,18666.144000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,25414.217600,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,35648.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,110960,369.772756,13.076637,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,46.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,65.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,575.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2624.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4163.120000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,20992.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28504.022400,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,53952.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,106168,376.420202,13.359415,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,60.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,69.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,516.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1666.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,5322.480000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,19808.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,29589.814400,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,69632.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,106687,386.621763,14.352168,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,60.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,68.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,554.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2580.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,6240.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,21459.968000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,32490.598400,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,60352.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,125030,363.369631,11.531172,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,60.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,67.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,647.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1845.800000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4076.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,20127.008000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28605.619200,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,50048.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,158123,353.426624,9.321447,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,59.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,72.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,548.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2708.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3835.040000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,18164.096000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,27910.003200,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,55808.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,121981,353.799707,10.637738,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,63.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,69.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,811.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2628.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3716.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,19104.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28994.016000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,53248.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,158823,357.092625,9.332924,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,64.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,70.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,671.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2704.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3812.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,18183.424000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,26367.974400,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,78592.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,123078,379.023457,12.091410,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,52.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,70.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,619.100000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2704.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4136.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,19965.472000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,31652.883200,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,66944.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,171741,364.520033,8.400495,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,81.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,90.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,910.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2600.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3430.320000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,18305.024000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,26441.702400,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,37248.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,157681,420.244208,10.607161,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,83.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,87.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,972.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2808.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4160.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,19818.176000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28660.780800,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,65088.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,162362,396.205147,9.142769,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,81.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,87.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,974.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2780.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,3632.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,18013.152000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28338.630400,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,63360.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,162881,402.407813,10.029351,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,82.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,88.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,662.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,2764.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4064.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,19395.776000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,28908.998400,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,54080.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,347721,480.934537,32.160760,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,37.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,64.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,137.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,528.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10288.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,21457.792000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,55875.212800,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,3092480.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,355943,461.202569,12.192145,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,35.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,64.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,134.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,508.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.99","sample",2,1,10240.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.999","sample",2,1,23980.544000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.9999","sample",2,1,44315.750400,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p1.00","sample",2,1,169216.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","sample",2,356276,503.448829,14.563593,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.00","sample",2,1,33.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.50","sample",2,1,65.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.90","sample",2,1,144.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offerDisruptor2·p0.95","sample",2,1,960.000000,NaN,"ns/op",0,2048
